LI_S15A:RG03  1.098126000  +153.00 109.687488     173.213366  174.191803
LI_S15A:RG04  1.097852000  +153.00 110.184281     174.191803  175.169996
LI_S15A:RG05  1.097869000  +153.00 110.682185     175.169996  176.148205
LI_S15B:RG01  1.096973000  +153.00 112.179310     176.148205  177.125615
LI_S15B:RG02  1.096967000  +153.00 112.679351     177.125615  178.103020
LI_S15B:RG03  1.096650000  +153.00 113.180440     178.103020  179.080142
LI_S15B:RG04  1.096321000  +153.00 113.682583     179.080142  180.056971
LI_S15B:RG05  1.096275000  +153.00 114.185767     180.056971  181.033759
NEW  1.095210000  +153.00 115.698555     181.033759  182.009599
NEW  1.095148000  +153.00 116.203803     182.009599  182.985383
NEW  1.094780000  +153.00 116.710085     182.985383  183.960839
NEW  1.094399000  +153.00 117.217393     183.960839  184.935955
NEW  1.094300000  +153.00 117.725723     184.935955  185.910984
NEW  1.093304000  +153.00 119.253975     185.910984  186.885125
NEW  1.093195000  +153.00 119.764333     186.885125  187.859169
NEW  1.092781000  +153.00 120.275699     187.859169  188.832844
NEW  1.092353000  +153.00 120.788066     188.832844  189.806137
NEW  1.092208000  +153.00 121.301430     189.806137  190.779302
NEW  0.218171000  +90.00 126.417364     190.779302  190.779302
NEW  0.218171000  +90.00 126.503108     190.779302  190.779302
NEW  0.218171000  +90.00 126.588851     190.779302  190.779302
NEW  0.218171000  +90.00 126.674595     190.779302  190.779302
NEW  0.218171000  +90.00 126.760338     190.779302  190.779302
NEW  0.218171000  +90.00 127.274800     190.779302  190.779302
NEW  0.218171000  +90.00 127.360544     190.779302  190.779302
NEW  0.218171000  +90.00 127.446288     190.779302  190.779302
NEW  0.218171000  +90.00 127.532031     190.779302  190.779302
NEW  0.218171000  +90.00 127.617775     190.779302  190.779302
NEW  0.240245000  +90.00 132.247932     190.779302  190.779302
NEW  0.240245000  +90.00 132.333676     190.779302  190.779302
NEW  0.240245000  +90.00 132.419419     190.779302  190.779302
NEW  0.240245000  +90.00 132.505163     190.779302  190.779302
NEW  0.240245000  +90.00 132.590906     190.779302  190.779302
NEW  0.240245000  +90.00 133.105368     190.779302  190.779302
NEW  0.240245000  +90.00 133.191112     190.779302  190.779302
NEW  0.240245000  +90.00 133.276855     190.779302  190.779302
NEW  0.240245000  +90.00 133.362599     190.779302  190.779302
NEW  0.240245000  +90.00 133.448343     190.779302  190.779302
NEW  0.296598000  +148.24 137.078339     190.779302  191.031474
NEW  0.296598000  +148.91 137.164444     191.031474  191.285468
NEW  0.296598000  +149.50 137.250549     191.285468  191.541012
NEW  0.296598000  +149.99 137.336655     191.541012  191.797845
NEW  0.296598000  +150.39 137.422760     191.797845  192.055715
NEW  0.296598000  +150.70 137.508866     192.055715  192.314376
NEW  0.296598000  +150.92 137.594971     192.314376  192.573593
NEW  0.296598000  +151.05 137.681076     192.573593  192.833134
NEW  0.296598000  +151.09 137.767182     192.833134  193.092770
NEW  0.296598000  +151.04 137.853287     193.092770  193.352271
NEW  0.296598000  +150.89 137.939393     193.352271  193.611410
NEW  0.296598000  +150.66 138.025498     193.611410  193.869955
NEW  0.296598000  +150.33 138.111603     193.869955  194.127671
NEW  0.296598000  +149.92 138.197709     194.127671  194.384318
NEW  0.296598000  +149.41 138.283814     194.384318  194.639649
NEW  0.296598000  +148.82 138.369920     194.639649  194.893407
NEW  0.296598000  +148.14 138.456025     194.893407  195.145325
NEW  0.299035000  +148.27 139.320850     195.145325  195.399665
NEW  0.299035000  +148.93 139.407684     195.399665  195.655805
NEW  0.299035000  +149.50 139.494518     195.655805  195.913476
NEW  0.299035000  +149.99 139.581352     195.913476  196.172419
NEW  0.299035000  +150.38 139.668186     196.172419  196.432387
NEW  0.299035000  +150.69 139.755020     196.432387  196.693138
NEW  0.299035000  +150.91 139.841854     196.693138  196.954440
NEW  0.299035000  +151.03 139.928688     196.954440  197.216060
NEW  0.299035000  +151.07 140.015522     197.216060  197.477774
NEW  0.299035000  +151.01 140.102356     197.477774  197.739353
NEW  0.299035000  +150.87 140.189190     197.739353  198.000576
