LI_ACS05B:RG12  +0.316705  +148.54    158.950633
LI_ACS05B:RG13  +0.316705  +147.61    159.042661
LI_ACS05B:RG14  +0.316705  +146.60    159.134689
LI_ACS05B:RG15  +0.316705  +145.53    159.226717
LI_ACS05B:RG16  +0.316705  +144.38    159.318745
LI_ACS05B:RG17  +0.316705  +143.17    159.410773
LI_ACS06A:RG01  +0.321005  +143.48    160.337754
LI_ACS06A:RG02  +0.321005  +144.67    160.431089
LI_ACS06A:RG03  +0.321005  +145.78    160.524424
LI_ACS06A:RG04  +0.321005  +146.83    160.617759
LI_ACS06A:RG05  +0.321005  +147.80    160.711094
LI_ACS06A:RG06  +0.321005  +148.69    160.804429
LI_ACS06A:RG07  +0.321005  +149.51    160.897764
LI_ACS06A:RG08  +0.321005  +150.26    160.991099
LI_ACS06A:RG09  +0.321005  +150.93    161.084434
LI_ACS06A:RG10  +0.321005  +151.53    161.177769
LI_ACS06A:RG11  +0.321005  +152.05    161.271104
LI_ACS06A:RG12  +0.321005  +152.49    161.364439
LI_ACS06A:RG13  +0.321005  +152.86    161.457775
LI_ACS06A:RG14  +0.321005  +153.15    161.551110
LI_ACS06A:RG15  +0.321005  +153.37    161.644445
LI_ACS06A:RG16  +0.321005  +153.51    161.737780
LI_ACS06A:RG17  +0.321005  +153.57    161.831115
LI_ACS06B:RG01  +0.321005  +153.65    162.764586
LI_ACS06B:RG02  +0.321005  +153.56    162.857921
LI_ACS06B:RG03  +0.321005  +153.40    162.951257
LI_ACS06B:RG04  +0.321005  +153.16    163.044592
LI_ACS06B:RG05  +0.321005  +152.85    163.137927
LI_ACS06B:RG06  +0.321005  +152.46    163.231262
LI_ACS06B:RG07  +0.321005  +152.00    163.324597
LI_ACS06B:RG08  +0.321005  +151.46    163.417932
LI_ACS06B:RG09  +0.321005  +150.85    163.511267
LI_ACS06B:RG10  +0.321005  +150.17    163.604602
LI_ACS06B:RG11  +0.321005  +149.41    163.697937
LI_ACS06B:RG12  +0.321005  +148.59    163.791272
LI_ACS06B:RG13  +0.321005  +147.69    163.884607
LI_ACS06B:RG14  +0.321005  +146.73    163.977942
LI_ACS06B:RG15  +0.321005  +145.69    164.071277
LI_ACS06B:RG16  +0.321005  +144.59    164.164613
LI_ACS06B:RG17  +0.321005  +143.42    164.257948
LI_ACS07A:RG01  +0.325184  +143.74    165.197635
LI_ACS07A:RG02  +0.325184  +144.88    165.292246
LI_ACS07A:RG03  +0.325184  +145.95    165.386858
LI_ACS07A:RG04  +0.325184  +146.95    165.481469
LI_ACS07A:RG05  +0.325184  +147.89    165.576080
LI_ACS07A:RG06  +0.325184  +148.75    165.670691
LI_ACS07A:RG07  +0.325184  +149.54    165.765302
LI_ACS07A:RG08  +0.325184  +150.26    165.859913
LI_ACS07A:RG09  +0.325184  +150.90    165.954524
LI_ACS07A:RG10  +0.325184  +151.48    166.049135
LI_ACS07A:RG11  +0.325184  +151.98    166.143746
LI_ACS07A:RG12  +0.325184  +152.40    166.238357
LI_ACS07A:RG13  +0.325184  +152.76    166.332968
LI_ACS07A:RG14  +0.325184  +153.04    166.427579
LI_ACS07A:RG15  +0.325184  +153.25    166.522190
LI_ACS07A:RG16  +0.325184  +153.39    166.616801
LI_ACS07A:RG17  +0.325184  +153.45    166.711412
LI_ACS07B:RG01  +0.325184  +153.52    167.657635
LI_ACS07B:RG02  +0.325184  +153.43    167.752246
LI_ACS07B:RG03  +0.325184  +153.28    167.846857
LI_ACS07B:RG04  +0.325184  +153.05    167.941468
LI_ACS07B:RG05  +0.325184  +152.75    168.036079
LI_ACS07B:RG06  +0.325184  +152.37    168.130690
LI_ACS07B:RG07  +0.325184  +151.93    168.225301
LI_ACS07B:RG08  +0.325184  +151.42    168.319912
LI_ACS07B:RG09  +0.325184  +150.83    168.414523
LI_ACS07B:RG10  +0.325184  +150.17    168.509134
LI_ACS07B:RG11  +0.325184  +149.45    168.603745
LI_ACS07B:RG12  +0.325184  +148.66    168.698357
LI_ACS07B:RG13  +0.325184  +147.80    168.792968
LI_ACS07B:RG14  +0.325184  +146.87    168.887579
LI_ACS07B:RG15  +0.325184  +145.87    168.982190
LI_ACS07B:RG16  +0.325184  +144.81    169.076801
LI_ACS07B:RG17  +0.325184  +143.69    169.171412
LI_ACS08A:RG01  +0.329248  +143.97    170.123709
LI_ACS08A:RG02  +0.329248  +145.07    170.219563
LI_ACS08A:RG03  +0.329248  +146.10    170.315418
LI_ACS08A:RG04  +0.329248  +147.07    170.411273
LI_ACS08A:RG05  +0.329248  +147.96    170.507128
LI_ACS08A:RG06  +0.329248  +148.79    170.602983
LI_ACS08A:RG07  +0.329248  +149.55    170.698838
LI_ACS08A:RG08  +0.329248  +150.24    170.794693
LI_ACS08A:RG09  +0.329248  +150.86    170.890548
LI_ACS08A:RG10  +0.329248  +151.41    170.986403
LI_ACS08A:RG11  +0.329248  +151.89    171.082258
LI_ACS08A:RG12  +0.329248  +152.30    171.178113
LI_ACS08A:RG13  +0.329248  +152.64    171.273968
LI_ACS08A:RG14  +0.329248  +152.91    171.369823
LI_ACS08A:RG15  +0.329248  +153.11    171.465678
LI_ACS08A:RG16  +0.329248  +153.24    171.561533
LI_ACS08A:RG17  +0.329248  +153.30    171.657388
LI_ACS08B:RG01  +0.329248  +153.36    172.616051
LI_ACS08B:RG02  +0.329248  +153.27    172.711906
LI_ACS08B:RG03  +0.329248  +153.12    172.807761
LI_ACS08B:RG04  +0.329248  +152.90    172.903616
LI_ACS08B:RG05  +0.329248  +152.61    172.999470
LI_ACS08B:RG06  +0.329248  +152.25    173.095325
LI_ACS08B:RG07  +0.329248  +151.82    173.191180
LI_ACS08B:RG08  +0.329248  +151.33    173.287035
LI_ACS08B:RG09  +0.329248  +150.76    173.382890
LI_ACS08B:RG10  +0.329248  +150.13    173.478745
LI_ACS08B:RG11  +0.329248  +149.43    173.574600
LI_ACS08B:RG12  +0.329248  +148.67    173.670455
LI_ACS08B:RG13  +0.329248  +147.84    173.766310
LI_ACS08B:RG14  +0.329248  +146.94    173.862165
LI_ACS08B:RG15  +0.329248  +145.98    173.958020
LI_ACS08B:RG16  +0.329248  +144.96    174.053875
LI_ACS08B:RG17  +0.329248  +143.88    174.149730
LI_ACS09A:RG01  +0.333200  +144.20    175.114420
LI_ACS09A:RG02  +0.333200  +145.26    175.211489
LI_ACS09A:RG03  +0.333200  +146.25    175.308558
LI_ACS09A:RG04  +0.333200  +147.18    175.405627
LI_ACS09A:RG05  +0.333200  +148.04    175.502696
LI_ACS09A:RG06  +0.333200  +148.84    175.599765
LI_ACS09A:RG07  +0.333200  +149.57    175.696834
LI_ACS09A:RG08  +0.333200  +150.23    175.793904
LI_ACS09A:RG09  +0.333200  +150.83    175.890973
LI_ACS09A:RG10  +0.333200  +151.36    175.988042
LI_ACS09A:RG11  +0.333200  +151.82    176.085111
LI_ACS09A:RG12  +0.333200  +152.22    176.182180
LI_ACS09A:RG13  +0.333200  +152.54    176.279249
LI_ACS09A:RG14  +0.333200  +152.80    176.376318
LI_ACS09A:RG15  +0.333200  +153.00    176.473387
LI_ACS09A:RG16  +0.333200  +153.12    176.570456
LI_ACS09A:RG17  +0.333200  +153.18    176.667525
LI_ACS09B:RG01  +0.333200  +153.23    177.638324
LI_ACS09B:RG02  +0.333200  +153.16    177.735393
LI_ACS09B:RG03  +0.333200  +153.01    177.832462
LI_ACS09B:RG04  +0.333200  +152.80    177.929531
LI_ACS09B:RG05  +0.333200  +152.52    178.026600
LI_ACS09B:RG06  +0.333200  +152.17    178.123669
LI_ACS09B:RG07  +0.333200  +151.76    178.220738
LI_ACS09B:RG08  +0.333200  +151.28    178.317808
LI_ACS09B:RG09  +0.333200  +150.74    178.414877
LI_ACS09B:RG10  +0.333200  +150.13    178.511946
LI_ACS09B:RG11  +0.333200  +149.46    178.609015
LI_ACS09B:RG12  +0.333200  +148.72    178.706084
LI_ACS09B:RG13  +0.333200  +147.92    178.803153
LI_ACS09B:RG14  +0.333200  +147.06    178.900222
LI_ACS09B:RG15  +0.333200  +146.14    178.997291
LI_ACS09B:RG16  +0.333200  +145.16    179.094360
LI_ACS09B:RG17  +0.333200  +144.11    179.191429
LI_ACS10A:RG01  +0.337043  +144.42    180.168054
LI_ACS10A:RG02  +0.337043  +145.44    180.266306
LI_ACS10A:RG03  +0.337043  +146.39    180.364559
LI_ACS10A:RG04  +0.337043  +147.28    180.462812
LI_ACS10A:RG05  +0.337043  +148.11    180.561065
LI_ACS10A:RG06  +0.337043  +148.88    180.659318
LI_ACS10A:RG07  +0.337043  +149.58    180.757571
LI_ACS10A:RG08  +0.337043  +150.22    180.855824
LI_ACS10A:RG09  +0.337043  +150.80    180.954077
LI_ACS10A:RG10  +0.337043  +151.31    181.052330
LI_ACS10A:RG11  +0.337043  +151.75    181.150583
LI_ACS10A:RG12  +0.337043  +152.13    181.248836
LI_ACS10A:RG13  +0.337043  +152.45    181.347089
LI_ACS10A:RG14  +0.337043  +152.69    181.445342
LI_ACS10A:RG15  +0.337043  +152.88    181.543595
LI_ACS10A:RG16  +0.337043  +153.00    181.641848
LI_ACS10A:RG17  +0.337043  +153.05    181.740101
LI_ACS10B:RG01  +0.337043  +153.10    182.722736
LI_ACS10B:RG02  +0.337043  +153.03    182.820989
LI_ACS10B:RG03  +0.337043  +152.89    182.919242
LI_ACS10B:RG04  +0.337043  +152.68    183.017495
LI_ACS10B:RG05  +0.337043  +152.41    183.115748
LI_ACS10B:RG06  +0.337043  +152.08    183.214001
LI_ACS10B:RG07  +0.337043  +151.68    183.312254
LI_ACS10B:RG08  +0.337043  +151.22    183.410507
LI_ACS10B:RG09  +0.337043  +150.70    183.508760
LI_ACS10B:RG10  +0.337043  +150.11    183.607013
LI_ACS10B:RG11  +0.337043  +149.46    183.705266
LI_ACS10B:RG12  +0.337043  +148.75    183.803519
LI_ACS10B:RG13  +0.337043  +147.98    183.901772
LI_ACS10B:RG14  +0.337043  +147.15    184.000025
LI_ACS10B:RG15  +0.337043  +146.26    184.098278
LI_ACS10B:RG16  +0.337043  +145.32    184.196531
LI_ACS10B:RG17  +0.337043  +144.31    184.294784
LI_ACS11A:RG01  +0.339362  +148.80    185.283008
LI_ACS11A:RG02  +0.339362  +149.26    185.382131
LI_ACS11A:RG03  +0.339362  +149.66    185.481253
LI_ACS11A:RG04  +0.339362  +149.99    185.580375
LI_ACS11A:RG05  +0.339362  +150.26    185.679498
LI_ACS11A:RG06  +0.339362  +150.47    185.778620
LI_ACS11A:RG07  +0.339362  +150.62    185.877743
LI_ACS11A:RG08  +0.339362  +150.71    185.976865
LI_ACS11A:RG09  +0.339362  +150.73    186.075988
LI_ACS11A:RG10  +0.339362  +150.69    186.175110
LI_ACS11A:RG11  +0.339362  +150.59    186.274232
LI_ACS11A:RG12  +0.339362  +150.43    186.373355
LI_ACS11A:RG13  +0.339362  +150.21    186.472477
LI_ACS11A:RG14  +0.339362  +149.93    186.571600
LI_ACS11A:RG15  +0.339362  +149.59    186.670722
LI_ACS11A:RG16  +0.339362  +149.18    186.769844
LI_ACS11A:RG17  +0.339362  +148.72    186.868967
LI_ACS11B:RG01  +0.341202  +148.80    187.863146
LI_ACS11B:RG02  +0.341202  +149.25    187.962839
LI_ACS11B:RG03  +0.341202  +149.64    188.062532
LI_ACS11B:RG04  +0.341202  +149.96    188.162224
LI_ACS11B:RG05  +0.341202  +150.23    188.261917
LI_ACS11B:RG06  +0.341202  +150.44    188.361609
LI_ACS11B:RG07  +0.341202  +150.58    188.461302
LI_ACS11B:RG08  +0.341202  +150.67    188.560995
LI_ACS11B:RG09  +0.341202  +150.69    188.660687
LI_ACS11B:RG10  +0.341202  +150.66    188.760380
LI_ACS11B:RG11  +0.341202  +150.56    188.860072
LI_ACS11B:RG12  +0.341202  +150.40    188.959765
LI_ACS11B:RG13  +0.341202  +150.19    189.059457
LI_ACS11B:RG14  +0.341202  +149.91    189.159150
LI_ACS11B:RG15  +0.341202  +149.57    189.258843
LI_ACS11B:RG16  +0.341202  +149.18    189.358535
LI_ACS11B:RG17  +0.341202  +148.72    189.458228
LI_ACS12A:RG01  +0.344147  +144.82    190.457936
LI_ACS12A:RG02  +0.344147  +145.77    190.558470
LI_ACS12A:RG03  +0.344147  +146.66    190.659004
LI_ACS12A:RG04  +0.344147  +147.49    190.759538
LI_ACS12A:RG05  +0.344147  +148.26    190.860072
LI_ACS12A:RG06  +0.344147  +148.97    190.960606
LI_ACS12A:RG07  +0.344147  +149.62    191.061140
LI_ACS12A:RG08  +0.344147  +150.22    191.161674
LI_ACS12A:RG09  +0.344147  +150.75    191.262207
LI_ACS12A:RG10  +0.344147  +151.22    191.362741
LI_ACS12A:RG11  +0.344147  +151.64    191.463275
LI_ACS12A:RG12  +0.344147  +151.99    191.563809
LI_ACS12A:RG13  +0.344147  +152.28    191.664343
LI_ACS12A:RG14  +0.344147  +152.52    191.764877
LI_ACS12A:RG15  +0.344147  +152.69    191.865411
LI_ACS12A:RG16  +0.344147  +152.80    191.965945
LI_ACS12A:RG17  +0.344147  +152.85    192.066479
LI_ACS12B:RG01  +0.344147  +152.91    193.071917
LI_ACS12B:RG02  +0.344147  +152.84    193.172451
LI_ACS12B:RG03  +0.344147  +152.71    193.272985
LI_ACS12B:RG04  +0.344147  +152.52    193.373519
LI_ACS12B:RG05  +0.344147  +152.27    193.474053
LI_ACS12B:RG06  +0.344147  +151.97    193.574587
LI_ACS12B:RG07  +0.344147  +151.60    193.675121
LI_ACS12B:RG08  +0.344147  +151.17    193.775655
LI_ACS12B:RG09  +0.344147  +150.69    193.876189
LI_ACS12B:RG10  +0.344147  +150.15    193.976723
LI_ACS12B:RG11  +0.344147  +149.55    194.077257
LI_ACS12B:RG12  +0.344147  +148.89    194.177791
LI_ACS12B:RG13  +0.344147  +148.18    194.278325
LI_ACS12B:RG14  +0.344147  +147.41    194.378858
LI_ACS12B:RG15  +0.344147  +146.58    194.479392
LI_ACS12B:RG16  +0.344147  +145.70    194.579926
LI_ACS12B:RG17  +0.344147  +144.76    194.680460
LI_ACS13A:RG01  +0.347678  +145.01    195.691279
LI_ACS13A:RG02  +0.347678  +145.92    195.792910
LI_ACS13A:RG03  +0.347678  +146.78    195.894541
LI_ACS13A:RG04  +0.347678  +147.57    195.996172
LI_ACS13A:RG05  +0.347678  +148.32    196.097803
LI_ACS13A:RG06  +0.347678  +149.00    196.199434
LI_ACS13A:RG07  +0.347678  +149.63    196.301065
LI_ACS13A:RG08  +0.347678  +150.20    196.402696
LI_ACS13A:RG09  +0.347678  +150.71    196.504327
LI_ACS13A:RG10  +0.347678  +151.17    196.605958
LI_ACS13A:RG11  +0.347678  +151.57    196.707589
LI_ACS13A:RG12  +0.347678  +151.91    196.809220
LI_ACS13A:RG13  +0.347678  +152.19    196.910851
LI_ACS13A:RG14  +0.347678  +152.41    197.012483
LI_ACS13A:RG15  +0.347678  +152.57    197.114114
LI_ACS13A:RG16  +0.347678  +152.68    197.215745
LI_ACS13A:RG17  +0.347678  +152.73    197.317376
LI_ACS13B:RG01  +0.347678  +152.78    198.333789
LI_ACS13B:RG02  +0.347678  +152.71    198.435420
LI_ACS13B:RG03  +0.347678  +152.59    198.537051
LI_ACS13B:RG04  +0.347678  +152.40    198.638682
LI_ACS13B:RG05  +0.347678  +152.16    198.740313
LI_ACS13B:RG06  +0.347678  +151.87    198.841944
LI_ACS13B:RG07  +0.347678  +151.51    198.943575
LI_ACS13B:RG08  +0.347678  +151.10    199.045206
LI_ACS13B:RG09  +0.347678  +150.63    199.146837
LI_ACS13B:RG10  +0.347678  +150.11    199.248468
LI_ACS13B:RG11  +0.347678  +149.53    199.350099
LI_ACS13B:RG12  +0.347678  +148.89    199.451730
LI_ACS13B:RG13  +0.347678  +148.20    199.553361
LI_ACS13B:RG14  +0.347678  +147.46    199.654992
LI_ACS13B:RG15  +0.347678  +146.66    199.756623
LI_ACS13B:RG16  +0.347678  +145.81    199.858254
LI_ACS13B:RG17  +0.347678  +144.91    199.959885
LI_ACS14A:RG01  +0.351112  +145.19    200.981678
LI_ACS14A:RG02  +0.351112  +146.07    201.084380
LI_ACS14A:RG03  +0.351112  +146.89    201.187082
LI_ACS14A:RG04  +0.351112  +147.67    201.289784
LI_ACS14A:RG05  +0.351112  +148.38    201.392486
LI_ACS14A:RG06  +0.351112  +149.04    201.495188
LI_ACS14A:RG07  +0.351112  +149.65    201.597890
LI_ACS14A:RG08  +0.351112  +150.20    201.700592
LI_ACS14A:RG09  +0.351112  +150.70    201.803294
LI_ACS14A:RG10  +0.351112  +151.14    201.905996
LI_ACS14A:RG11  +0.351112  +151.52    202.008698
LI_ACS14A:RG12  +0.351112  +151.85    202.111401
LI_ACS14A:RG13  +0.351112  +152.12    202.214103
LI_ACS14A:RG14  +0.351112  +152.34    202.316805
LI_ACS14A:RG15  +0.351112  +152.50    202.419507
LI_ACS14A:RG16  +0.351112  +152.60    202.522209
LI_ACS14A:RG17  +0.351112  +152.65    202.624911
LI_ACS14B:RG01  +0.351112  +152.70    203.652028
LI_ACS14B:RG02  +0.351112  +152.64    203.754730
LI_ACS14B:RG03  +0.351112  +152.52    203.857433
LI_ACS14B:RG04  +0.351112  +152.34    203.960135
LI_ACS14B:RG05  +0.351112  +152.11    204.062837
LI_ACS14B:RG06  +0.351112  +151.83    204.165539
LI_ACS14B:RG07  +0.351112  +151.49    204.268241
LI_ACS14B:RG08  +0.351112  +151.09    204.370943
LI_ACS14B:RG09  +0.351112  +150.64    204.473645
LI_ACS14B:RG10  +0.351112  +150.13    204.576347
LI_ACS14B:RG11  +0.351112  +149.58    204.679049
LI_ACS14B:RG12  +0.351112  +148.97    204.781751
LI_ACS14B:RG13  +0.351112  +148.30    204.884453
LI_ACS14B:RG14  +0.351112  +147.58    204.987155
LI_ACS14B:RG15  +0.351112  +146.82    205.089857
LI_ACS14B:RG16  +0.351112  +146.00    205.192559
LI_ACS14B:RG17  +0.351112  +145.13    205.295261
LI_ACS15A:RG01  +0.354446  +145.36    206.327548
LI_ACS15A:RG02  +0.354446  +146.21    206.431294
LI_ACS15A:RG03  +0.354446  +147.01    206.535040
LI_ACS15A:RG04  +0.354446  +147.75    206.638786
LI_ACS15A:RG05  +0.354446  +148.44    206.742532
LI_ACS15A:RG06  +0.354446  +149.08    206.846278
LI_ACS15A:RG07  +0.354446  +149.66    206.950024
LI_ACS15A:RG08  +0.354446  +150.19    207.053770
LI_ACS15A:RG09  +0.354446  +150.67    207.157516
LI_ACS15A:RG10  +0.354446  +151.10    207.261261
LI_ACS15A:RG11  +0.354446  +151.47    207.365007
LI_ACS15A:RG12  +0.354446  +151.78    207.468753
LI_ACS15A:RG13  +0.354446  +152.05    207.572499
LI_ACS15A:RG14  +0.354446  +152.25    207.676245
LI_ACS15A:RG15  +0.354446  +152.41    207.779991
LI_ACS15A:RG16  +0.354446  +152.51    207.883737
LI_ACS15A:RG17  +0.354446  +152.55    207.987483
LI_ACS15B:RG01  +0.354446  +152.61    209.025039
LI_ACS15B:RG02  +0.354446  +152.55    209.128785
LI_ACS15B:RG03  +0.354446  +152.43    209.232531
LI_ACS15B:RG04  +0.354446  +152.26    209.336277
LI_ACS15B:RG05  +0.354446  +152.04    209.440023
LI_ACS15B:RG06  +0.354446  +151.76    209.543769
LI_ACS15B:RG07  +0.354446  +151.43    209.647515
LI_ACS15B:RG08  +0.354446  +151.05    209.751261
LI_ACS15B:RG09  +0.354446  +150.62    209.855007
LI_ACS15B:RG10  +0.354446  +150.13    209.958753
LI_ACS15B:RG11  +0.354446  +149.59    210.062499
LI_ACS15B:RG12  +0.354446  +149.00    210.166244
LI_ACS15B:RG13  +0.354446  +148.36    210.269990
LI_ACS15B:RG14  +0.354446  +147.67    210.373736
LI_ACS15B:RG15  +0.354446  +146.93    210.477482
LI_ACS15B:RG16  +0.354446  +146.14    210.581228
LI_ACS15B:RG17  +0.354446  +145.30    210.684974
LI_ACS16A:RG01  +0.357674  +145.52    211.727544
LI_ACS16A:RG02  +0.357674  +146.34    211.832308
LI_ACS16A:RG03  +0.357674  +147.11    211.937072
LI_ACS16A:RG04  +0.357674  +147.83    212.041836
LI_ACS16A:RG05  +0.357674  +148.50    212.146600
LI_ACS16A:RG06  +0.357674  +149.11    212.251365
LI_ACS16A:RG07  +0.357674  +149.68    212.356129
LI_ACS16A:RG08  +0.357674  +150.19    212.460893
LI_ACS16A:RG09  +0.357674  +150.65    212.565657
LI_ACS16A:RG10  +0.357674  +151.06    212.670421
LI_ACS16A:RG11  +0.357674  +151.42    212.775185
LI_ACS16A:RG12  +0.357674  +151.73    212.879949
LI_ACS16A:RG13  +0.357674  +151.98    212.984713
LI_ACS16A:RG14  +0.357674  +152.18    213.089477
LI_ACS16A:RG15  +0.357674  +152.33    213.194241
LI_ACS16A:RG16  +0.357674  +152.43    213.299005
LI_ACS16A:RG17  +0.357674  +152.47    213.403769
LI_ACS16B:RG01  +0.357674  +152.52    214.451501
LI_ACS16B:RG02  +0.357674  +152.46    214.556265
LI_ACS16B:RG03  +0.357674  +152.35    214.661029
LI_ACS16B:RG04  +0.357674  +152.19    214.765793
LI_ACS16B:RG05  +0.357674  +151.97    214.870557
LI_ACS16B:RG06  +0.357674  +151.71    214.975321
LI_ACS16B:RG07  +0.357674  +151.39    215.080085
LI_ACS16B:RG08  +0.357674  +151.02    215.184849
LI_ACS16B:RG09  +0.357674  +150.60    215.289614
LI_ACS16B:RG10  +0.357674  +150.13    215.394378
LI_ACS16B:RG11  +0.357674  +149.61    215.499142
LI_ACS16B:RG12  +0.357674  +149.05    215.603906
LI_ACS16B:RG13  +0.357674  +148.43    215.708670
LI_ACS16B:RG14  +0.357674  +147.76    215.813434
LI_ACS16B:RG15  +0.357674  +147.04    215.918198
LI_ACS16B:RG16  +0.357674  +146.28    216.022962
LI_ACS16B:RG17  +0.357674  +145.47    216.127726
LI_ACS17A:RG01  +0.360810  +145.68    217.180386
LI_ACS17A:RG02  +0.360810  +146.47    217.286142
LI_ACS17A:RG03  +0.360810  +147.21    217.391897
LI_ACS17A:RG04  +0.360810  +147.90    217.497653
LI_ACS17A:RG05  +0.360810  +148.55    217.603409
LI_ACS17A:RG06  +0.360810  +149.14    217.709165
LI_ACS17A:RG07  +0.360810  +149.68    217.814921
LI_ACS17A:RG08  +0.360810  +150.18    217.920677
LI_ACS17A:RG09  +0.360810  +150.62    218.026433
LI_ACS17A:RG10  +0.360810  +151.02    218.132189
LI_ACS17A:RG11  +0.360810  +151.36    218.237945
LI_ACS17A:RG12  +0.360810  +151.66    218.343701
LI_ACS17A:RG13  +0.360810  +151.90    218.449457
LI_ACS17A:RG14  +0.360810  +152.09    218.555213
LI_ACS17A:RG15  +0.360810  +152.23    218.660969
LI_ACS17A:RG16  +0.360810  +152.33    218.766725
LI_ACS17A:RG17  +0.360810  +152.37    218.872481
LI_ACS17B:RG01  +0.360810  +152.42    219.930133
LI_ACS17B:RG02  +0.360810  +152.36    220.035889
LI_ACS17B:RG03  +0.360810  +152.25    220.141645
LI_ACS17B:RG04  +0.360810  +152.09    220.247401
LI_ACS17B:RG05  +0.360810  +151.88    220.353157
LI_ACS17B:RG06  +0.360810  +151.63    220.458913
LI_ACS17B:RG07  +0.360810  +151.32    220.564669
LI_ACS17B:RG08  +0.360810  +150.96    220.670425
LI_ACS17B:RG09  +0.360810  +150.56    220.776181
LI_ACS17B:RG10  +0.360810  +150.10    220.881937
LI_ACS17B:RG11  +0.360810  +149.60    220.987693
LI_ACS17B:RG12  +0.360810  +149.05    221.093449
LI_ACS17B:RG13  +0.360810  +148.45    221.199205
LI_ACS17B:RG14  +0.360810  +147.81    221.304961
LI_ACS17B:RG15  +0.360810  +147.11    221.410717
LI_ACS17B:RG16  +0.360810  +146.38    221.516473
LI_ACS17B:RG17  +0.360810  +145.59    221.622229
LI_ACS18A:RG01  +0.363861  +145.83    222.684550
LI_ACS18A:RG02  +0.363861  +146.59    222.791273
LI_ACS18A:RG03  +0.363861  +147.30    222.897996
LI_ACS18A:RG04  +0.363861  +147.97    223.004719
LI_ACS18A:RG05  +0.363861  +148.59    223.111442
LI_ACS18A:RG06  +0.363861  +149.17    223.218165
LI_ACS18A:RG07  +0.363861  +149.69    223.324888
LI_ACS18A:RG08  +0.363861  +150.17    223.431611
LI_ACS18A:RG09  +0.363861  +150.59    223.538335
LI_ACS18A:RG10  +0.363861  +150.97    223.645058
LI_ACS18A:RG11  +0.363861  +151.31    223.751781
LI_ACS18A:RG12  +0.363861  +151.59    223.858504
LI_ACS18A:RG13  +0.363861  +151.82    223.965227
LI_ACS18A:RG14  +0.363861  +152.01    224.071950
LI_ACS18A:RG15  +0.363861  +152.15    224.178673
LI_ACS18A:RG16  +0.363861  +152.23    224.285396
LI_ACS18A:RG17  +0.363861  +152.27    224.392119
LI_ACS18B:RG01  +0.363861  +152.32    225.459443
LI_ACS18B:RG02  +0.363861  +152.26    225.566166
LI_ACS18B:RG03  +0.363861  +152.16    225.672890
LI_ACS18B:RG04  +0.363861  +152.00    225.779613
LI_ACS18B:RG05  +0.363861  +151.80    225.886336
LI_ACS18B:RG06  +0.363861  +151.55    225.993059
LI_ACS18B:RG07  +0.363861  +151.26    226.099782
LI_ACS18B:RG08  +0.363861  +150.91    226.206505
LI_ACS18B:RG09  +0.363861  +150.52    226.313228
LI_ACS18B:RG10  +0.363861  +150.08    226.419951
LI_ACS18B:RG11  +0.363861  +149.59    226.526674
LI_ACS18B:RG12  +0.363861  +149.06    226.633397
LI_ACS18B:RG13  +0.363861  +148.48    226.740120
LI_ACS18B:RG14  +0.363861  +147.86    226.846843
LI_ACS18B:RG15  +0.363861  +147.19    226.953566
LI_ACS18B:RG16  +0.363861  +146.48    227.060289
LI_ACS18B:RG17  +0.363861  +145.72    227.167012
LI_ACS19A:RG01  +0.366828  +145.97    228.239162
LI_ACS19A:RG02  +0.366828  +146.71    228.346829
LI_ACS19A:RG03  +0.366828  +147.40    228.454496
LI_ACS19A:RG04  +0.366828  +148.05    228.562163
LI_ACS19A:RG05  +0.366828  +148.65    228.669830
LI_ACS19A:RG06  +0.366828  +149.20    228.777497
LI_ACS19A:RG07  +0.366828  +149.71    228.885164
LI_ACS19A:RG08  +0.366828  +150.17    228.992831
LI_ACS19A:RG09  +0.366828  +150.59    229.100498
LI_ACS19A:RG10  +0.366828  +150.95    229.208165
LI_ACS19A:RG11  +0.366828  +151.27    229.315832
LI_ACS19A:RG12  +0.366828  +151.55    229.423499
LI_ACS19A:RG13  +0.366828  +151.78    229.531166
LI_ACS19A:RG14  +0.366828  +151.96    229.638833
LI_ACS19A:RG15  +0.366828  +152.09    229.746500
LI_ACS19A:RG16  +0.366828  +152.18    229.854167
LI_ACS19A:RG17  +0.366828  +152.22    229.961834
LI_ACS19B:RG01  +0.366828  +152.26    231.038591
LI_ACS19B:RG02  +0.366828  +152.21    231.146258
LI_ACS19B:RG03  +0.366828  +152.11    231.253925
LI_ACS19B:RG04  +0.366828  +151.96    231.361592
LI_ACS19B:RG05  +0.366828  +151.77    231.469259
LI_ACS19B:RG06  +0.366828  +151.53    231.576926
LI_ACS19B:RG07  +0.366828  +151.24    231.684593
LI_ACS19B:RG08  +0.366828  +150.91    231.792260
LI_ACS19B:RG09  +0.366828  +150.53    231.899927
LI_ACS19B:RG10  +0.366828  +150.11    232.007594
LI_ACS19B:RG11  +0.366828  +149.64    232.115261
LI_ACS19B:RG12  +0.366828  +149.13    232.222928
LI_ACS19B:RG13  +0.366828  +148.57    232.330595
LI_ACS19B:RG14  +0.366828  +147.97    232.438262
LI_ACS19B:RG15  +0.366828  +147.32    232.545929
LI_ACS19B:RG16  +0.366828  +146.63    232.653596
LI_ACS19B:RG17  +0.366828  +145.90    232.761263
